{ts '2014-02-28 00:00:00'}: 2014-02-28 03:43 Untriaged ColdFusion 9.x bug count: 25. List: http://t.co/OvYQLmn5M4
{ts '2014-02-25 00:00:00'}: 2014-02-26 00:00 Untriaged ColdFusion 9.x bug count: 25. List: http://t.co/OvYQLmn5M4
{ts '2014-02-25 00:00:00'}: 2014-02-26 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-25 00:00:00'}: 2014-02-26 00:00 Untriaged ColdFusion 11 bug count: 15. List: http://t.co/xSncZf4Fyw
{ts '2014-02-25 00:00:00'}: 2014-02-25 00:00 Untriaged ColdFusion 9.x bug count: 25. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-24 00:00:00'}: 2014-02-25 00:00 Untriaged ColdFusion 11 bug count: 13. List: http://t.co/xSncZf4Fyw
{ts '2014-02-24 00:00:00'}: 2014-02-25 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-24 00:00:00'}: 2014-02-24 00:16 Untriaged ColdFusion 11 bug count: 18. List: http://t.co/xSncZf4Fyw
{ts '2014-02-24 00:00:00'}: 2014-02-24 00:00 Untriaged ColdFusion 9.x bug count: 25. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-23 00:00:00'}: 2014-02-24 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-23 00:00:00'}: 2014-02-24 00:00 Untriaged ColdFusion 11 bug count: 10. List: http://t.co/xSncZf4Fyw
{ts '2014-02-22 00:00:00'}: 2014-02-23 00:00 Untriaged ColdFusion 9.x bug count: 25. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-22 00:00:00'}: 2014-02-23 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-22 00:00:00'}: 2014-02-23 00:00 Untriaged ColdFusion 11 bug count: 9. List: http://t.co/xSncZf4Fyw
{ts '2014-02-22 00:00:00'}: 2014-02-22 20:46 Untriaged ColdFusion 11 bug count: 9. List: http://t.co/xSncZf4Fyw
{ts '2014-02-21 00:00:00'}: 2014-02-22 00:00 Untriaged ColdFusion 9.x bug count: 25. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-21 00:00:00'}: 2014-02-22 00:00 Untriaged ColdFusion 11 bug count: 8. List: http://t.co/xSncZf4Fyw
{ts '2014-02-21 00:00:00'}: 2014-02-22 00:00 Untriaged ColdFusion 10 bug count: 48. List: http://t.co/0ZLn7svQK3
{ts '2014-02-20 00:00:00'}: 2014-02-21 00:00 Untriaged ColdFusion 9.x bug count: 26. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-20 00:00:00'}: 2014-02-21 00:00 Untriaged ColdFusion 10 bug count: 47. List: http://t.co/0ZLn7svQK3
{ts '2014-02-20 00:00:00'}: 2014-02-21 00:00 Untriaged ColdFusion 11 bug count: 7. List: http://t.co/xSncZf4Fyw
{ts '2014-02-20 00:00:00'}: The URL before was wrong. Fixed RT "2014-02-20 00:00 Untriaged ColdFusion 11 bug count: 3. List: http://t.co/jEEptf0JCR "
{ts '2014-02-19 00:00:00'}: 2014-02-20 00:00 Untriaged ColdFusion 9.x bug count: 26. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-19 00:00:00'}: 2014-02-20 00:00 Untriaged ColdFusion 10 bug count: 47. List: http://t.co/0ZLn7svQK3
{ts '2014-02-19 00:00:00'}: 2014-02-20 00:00 Untriaged ColdFusion 11 bug count: 3. List: http://t.co/0ZLn7svQK3
{ts '2014-02-19 00:00:00'}: 2014-02-19 20:21 Untriaged ColdFusion 11 bug count: 0. List: http://t.co/0ZLn7svQK3
{ts '2014-02-18 00:00:00'}: 2014-02-19 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-18 00:00:00'}: 2014-02-19 00:00 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-02-17 00:00:00'}: 2014-02-18 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-17 00:00:00'}: 2014-02-18 00:00 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-02-17 00:00:00'}: 2014-02-17 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-17 00:00:00'}: 2014-02-17 00:00 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-02-16 00:00:00'}: 2014-02-16 01:02 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-16 00:00:00'}: 2014-02-16 01:01 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-02-12 00:00:00'}: 2014-02-13 00:00 Untriaged ColdFusion 9.x bug count: 30. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-12 00:00:00'}: 2014-02-13 00:00 Untriaged ColdFusion 10 bug count: 51. List: http://t.co/0ZLn7svQK3
{ts '2014-02-11 00:00:00'}: 2014-02-12 00:00 Untriaged ColdFusion 9.x bug count: 30. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-11 00:00:00'}: 2014-02-12 00:00 Untriaged ColdFusion 10 bug count: 51. List: http://t.co/0ZLn7svQK3
{ts '2014-02-11 00:00:00'}: 2014-02-11 09:11 Untriaged ColdFusion 9.x bug count: 30. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-11 00:00:00'}: 2014-02-11 09:11 Untriaged ColdFusion 10 bug count: 51. List: http://t.co/0ZLn7svQK3
{ts '2014-02-07 00:00:00'}: 2014-02-08 00:00 Untriaged ColdFusion 9.x bug count: 29. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-07 00:00:00'}: 2014-02-08 00:00 Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2014-02-06 00:00:00'}: 2014-02-07 00:00 Untriaged ColdFusion 9.x bug count: 29. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-06 00:00:00'}: 2014-02-07 00:00 Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2014-02-05 00:00:00'}: 2014-02-06 00:00 Untriaged ColdFusion 9.x bug count: 29. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-05 00:00:00'}: 2014-02-06 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-04 00:00:00'}: 2014-02-05 00:00 Untriaged ColdFusion 9.x bug count: 29. List: http://t.co/yP4mlTvelG
{ts '2014-02-04 00:00:00'}: 2014-02-05 00:00 Untriaged ColdFusion 10 bug count: 48. List: http://t.co/0ZLn7svQK3
{ts '2014-02-04 00:00:00'}: 2014-02-04 00:00 Untriaged ColdFusion 9.x bug count: 28. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-04 00:00:00'}: 2014-02-04 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-03 00:00:00'}: 2014-02-03 00:00 Untriaged ColdFusion 9.x bug count: 28. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-03 00:00:00'}: 2014-02-03 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-02-01 00:00:00'}: 2014-02-02 00:00 Untriaged ColdFusion 9.x bug count: 28. List: http://t.co/uxbQrL6UIZ
{ts '2014-02-01 00:00:00'}: 2014-02-02 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-31 00:00:00'}: 2014-02-01 00:00 Untriaged ColdFusion 9.x bug count: 28. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-31 00:00:00'}: 2014-02-01 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-30 00:00:00'}: 2014-01-31 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-30 00:00:00'}: 2014-01-31 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-29 00:00:00'}: 2014-01-30 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-29 00:00:00'}: 2014-01-30 00:00 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-28 00:00:00'}: 2014-01-29 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-28 00:00:00'}: 2014-01-29 00:00 Untriaged ColdFusion 10 bug count: 46. List: http://t.co/0ZLn7svQK3
{ts '2014-01-28 00:00:00'}: 2014-01-28 20:37 Untriaged ColdFusion 10 bug count: 46. List: http://t.co/0ZLn7svQK3
{ts '2014-01-28 00:00:00'}: 2014-01-28 19:16 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-27 00:00:00'}: 2014-01-28 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-27 00:00:00'}: 2014-01-28 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-26 00:00:00'}: 2014-01-27 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-26 00:00:00'}: 2014-01-27 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-25 00:00:00'}: 2014-01-26 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-25 00:00:00'}: 2014-01-26 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-24 00:00:00'}: 2014-01-25 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-24 00:00:00'}: 2014-01-25 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-23 00:00:00'}: 2014-01-24 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-23 00:00:00'}: 2014-01-24 00:00 Untriaged ColdFusion 10 bug count: 42. List: http://t.co/0ZLn7svQK3
{ts '2014-01-22 00:00:00'}: 2014-01-23 00:00 Untriaged ColdFusion 9.x bug count: 27. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-22 00:00:00'}: 2014-01-23 00:00 Untriaged ColdFusion 10 bug count: 39. List: http://t.co/0ZLn7svQK3
{ts '2014-01-22 00:00:00'}: 2014-01-22 14:20 Untriaged ColdFusion 10 bug count: 40. List: http://t.co/0ZLn7svQK3
{ts '2014-01-21 00:00:00'}: 2014-01-22 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-21 00:00:00'}: 2014-01-21 00:00 Untriaged ColdFusion 9.x bug count: 28. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-21 00:00:00'}: 2014-01-21 00:00 Untriaged ColdFusion 10 bug count: 46. List: http://t.co/0ZLn7svQK3
{ts '2014-01-20 00:00:00'}: 2014-01-20 14:20 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-20 00:00:00'}: 2014-01-20 00:00 Untriaged ColdFusion 9.x bug count: 29. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-20 00:00:00'}: 2014-01-20 00:00 Untriaged ColdFusion 10 bug count: 46. List: http://t.co/0ZLn7svQK3
{ts '2014-01-18 00:00:00'}: 2014-01-19 00:00 Untriaged ColdFusion 9.x bug count: 29. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-18 00:00:00'}: 2014-01-19 00:00 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-17 00:00:00'}: 2014-01-18 00:00 Untriaged ColdFusion 9.x bug count: 30. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-17 00:00:00'}: 2014-01-18 00:00 Untriaged ColdFusion 10 bug count: 47. List: http://t.co/0ZLn7svQK3
{ts '2014-01-16 00:00:00'}: 2014-01-17 00:00 Untriaged ColdFusion 9.x bug count: 30. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-16 00:00:00'}: 2014-01-17 00:00 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-01-16 00:00:00'}: 2014-01-16 19:55 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-16 00:00:00'}: 2014-01-16 19:55 Untriaged ColdFusion 9.x bug count: 30. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-14 00:00:00'}: 2014-01-14 14:20 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-13 00:00:00'}: 2014-01-14 00:00 Untriaged ColdFusion 9.x bug count: 31. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-13 00:00:00'}: 2014-01-14 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-13 00:00:00'}: 2014-01-13 14:20 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-12 00:00:00'}: 2014-01-13 00:00 Untriaged ColdFusion 9.x bug count: 35. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-12 00:00:00'}: 2014-01-13 00:00 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-11 00:00:00'}: 2014-01-12 00:00 Untriaged ColdFusion 9.x bug count: 35. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-11 00:00:00'}: 2014-01-12 00:00 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-10 00:00:00'}: 2014-01-11 00:00 Untriaged ColdFusion 9.x bug count: 35. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-10 00:00:00'}: 2014-01-11 00:00 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-09 00:00:00'}: 2014-01-10 00:00 Untriaged ColdFusion 9.x bug count: 35. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-09 00:00:00'}: 2014-01-10 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-08 00:00:00'}: 2014-01-09 00:00 Untriaged ColdFusion 9.x bug count: 36. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-08 00:00:00'}: 2014-01-09 00:00 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-08 00:00:00'}: 2014-01-08 14:20 Untriaged ColdFusion 10 bug count: 42. List: http://t.co/0ZLn7svQK3
{ts '2014-01-07 00:00:00'}: 2014-01-08 00:00 Untriaged ColdFusion 9.x bug count: 36. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-07 00:00:00'}: 2014-01-08 00:00 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-07 00:00:00'}: 2014-01-07 14:20 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-01-06 00:00:00'}: 2014-01-07 00:00 Untriaged ColdFusion 9.x bug count: 36. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-06 00:00:00'}: 2014-01-07 00:00 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-01-06 00:00:00'}: 2014-01-06 02:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-06 00:00:00'}: 2014-01-06 02:41 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-05 00:00:00'}: 2014-01-05 20:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-05 00:00:00'}: 2014-01-05 20:41 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-05 00:00:00'}: 2014-01-05 14:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-05 00:00:00'}: 2014-01-05 14:41 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-05 00:00:00'}: 2014-01-05 02:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-05 00:00:00'}: 2014-01-05 02:41 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-04 00:00:00'}: 2014-01-04 20:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-04 00:00:00'}: 2014-01-04 20:41 Untriaged ColdFusion 10 bug count: 45. List: http://t.co/0ZLn7svQK3
{ts '2014-01-04 00:00:00'}: 2014-01-04 14:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-04 00:00:00'}: 2014-01-04 14:41 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-01-04 00:00:00'}: 2014-01-04 02:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-04 00:00:00'}: 2014-01-04 02:41 Untriaged ColdFusion 10 bug count: 44. List: http://t.co/0ZLn7svQK3
{ts '2014-01-03 00:00:00'}: 2014-01-03 20:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-03 00:00:00'}: 2014-01-03 20:41 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-03 00:00:00'}: 2014-01-03 14:41 Untriaged ColdFusion 9.x bug count: 39. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-03 00:00:00'}: 2014-01-03 14:41 Untriaged ColdFusion 10 bug count: 43. List: http://t.co/0ZLn7svQK3
{ts '2014-01-03 00:00:00'}: 2014-01-03 02:41 Untriaged ColdFusion 9.x bug count: 41. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-03 00:00:00'}: 2014-01-03 02:41 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-02 00:00:00'}: 2014-01-02 20:41 Untriaged ColdFusion 9.x bug count: 41. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-02 00:00:00'}: 2014-01-02 20:41 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-02 00:00:00'}: 2014-01-02 14:41 Untriaged ColdFusion 9.x bug count: 41. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-02 00:00:00'}: 2014-01-02 14:41 Untriaged ColdFusion 10 bug count: 49. List: http://t.co/0ZLn7svQK3
{ts '2014-01-02 00:00:00'}: 2014-01-02 02:41 Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-02 00:00:00'}: 2014-01-02 02:41 Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2014-01-01 00:00:00'}: 2014-01-01 20:41 Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-01 00:00:00'}: 2014-01-01 20:41 Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2014-01-01 00:00:00'}: 2014-01-01 14:41 Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-01 00:00:00'}: 2014-01-01 14:41 Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2014-01-01 00:00:00'}: 2014-01-01 02:41 Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2014-01-01 00:00:00'}: 2014-01-01 02:41 Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2013-12-31 00:00:00'}: 2013-12-31 20:41 Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2013-12-31 00:00:00'}: 2013-12-31 20:41 Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2013-12-31 00:00:00'}: 2013-12-31 14:50 Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2013-12-31 00:00:00'}: Untriaged ColdFusion 9.x bug count: 43. List: http://t.co/uxbQrL6UIZ
{ts '2013-12-31 00:00:00'}: Untriaged ColdFusion 9.x bug count: 3. List: http://t.co/uxbQrL6UIZ
{ts '2013-12-31 00:00:00'}: Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
